mnist,pl-ecoc-2017,0,0.647588,0.562800,0.603932,0.524260
mnist,pl-ecoc-2017,1,0.645089,0.584600,0.597972,0.543609
mnist,pl-ecoc-2017,2,0.600350,0.553000,0.554018,0.509345
mnist,pl-ecoc-2017,3,0.626093,0.550000,0.584010,0.521994
mnist,pl-ecoc-2017,4,0.605099,0.529000,0.559468,0.488699
