mir-flickr,pl-ecoc-2017,0,0.566547,0.498201,0.529176,0.457661
mir-flickr,pl-ecoc-2017,1,0.572392,0.510791,0.531849,0.461170
mir-flickr,pl-ecoc-2017,2,0.572392,0.519784,0.530192,0.470941
mir-flickr,pl-ecoc-2017,3,0.553058,0.505396,0.512955,0.457202
mir-flickr,pl-ecoc-2017,4,0.557104,0.500000,0.516366,0.458956
