bird-song,vi-pll,0,0.872936,0.748000,0.853855,0.708061
bird-song,vi-pll,1,0.868434,0.770000,0.849131,0.734843
bird-song,vi-pll,2,0.878189,0.784000,0.859660,0.749481
bird-song,vi-pll,3,0.839960,0.730731,0.815390,0.687119
bird-song,vi-pll,4,0.869467,0.766767,0.849681,0.728599
