lost,vi-pll,0,0.934225,0.804444,0.925993,0.779952
lost,vi-pll,1,0.942029,0.813333,0.934818,0.789552
lost,vi-pll,2,0.929844,0.772321,0.921157,0.747685
lost,vi-pll,3,0.900891,0.750000,0.888805,0.718609
lost,vi-pll,4,0.918708,0.785714,0.908613,0.760310
