mnist,valen-2021,0,0.780805,0.617200,0.727344,0.592570
mnist,valen-2021,1,0.768058,0.592400,0.710036,0.566853
mnist,valen-2021,2,0.757811,0.583700,0.701071,0.563578
mnist,valen-2021,3,0.746063,0.555500,0.682082,0.525630
mnist,valen-2021,4,0.770307,0.616800,0.714186,0.591818
