cifar100,pl-ecoc-2017,0,0.919355,0.509500,0.917761,0.505671
cifar100,pl-ecoc-2017,1,0.913892,0.520200,0.912227,0.516489
cifar100,pl-ecoc-2017,2,0.924037,0.529700,0.922547,0.526033
cifar100,pl-ecoc-2017,3,0.922737,0.537700,0.921216,0.534228
cifar100,pl-ecoc-2017,4,0.921176,0.533400,0.919638,0.529912
