fmnist,cavl-2021,0,0.933571,0.708000,0.917746,0.687994
fmnist,cavl-2021,1,0.929753,0.709700,0.912989,0.691835
fmnist,cavl-2021,2,0.940188,0.731200,0.925878,0.710393
fmnist,cavl-2021,3,0.928481,0.703000,0.911420,0.685381
fmnist,cavl-2021,4,0.933571,0.725200,0.917671,0.702997
