kmnist,pop-2023,0,0.925172,0.578600,0.907110,0.551110
kmnist,pop-2023,1,0.923390,0.592700,0.904978,0.564506
kmnist,pop-2023,2,0.923390,0.575500,0.904877,0.546833
kmnist,pop-2023,3,0.926699,0.583200,0.909087,0.556801
kmnist,pop-2023,4,0.921863,0.582500,0.902956,0.553033
