lost,pl-knn-2005,0,0.655518,0.448889,0.612142,0.384725
lost,pl-knn-2005,1,0.674470,0.488889,0.632404,0.426799
lost,pl-knn-2005,2,0.685969,0.419643,0.645959,0.342722
lost,pl-knn-2005,3,0.657016,0.419643,0.614089,0.344435
lost,pl-knn-2005,4,0.639198,0.428571,0.593278,0.350733
