bird-song,valen-2021,0,0.802651,0.708000,0.777657,0.667466
bird-song,valen-2021,1,0.817909,0.710000,0.790835,0.666180
bird-song,valen-2021,2,0.818909,0.754000,0.792026,0.717096
bird-song,valen-2021,3,0.811703,0.712713,0.784269,0.667984
bird-song,valen-2021,4,0.818705,0.714715,0.792316,0.673182
