bird-song,cel-2025,0,0.829165,0.729000,0.802133,0.684317
bird-song,cel-2025,1,0.830915,0.717000,0.805348,0.674005
bird-song,cel-2025,2,0.827914,0.744000,0.802268,0.705801
bird-song,cel-2025,3,0.815704,0.697698,0.788385,0.651188
bird-song,cel-2025,4,0.821205,0.699700,0.794205,0.653547
