bird-song,crosel-2024,0,0.830915,0.743000,0.806117,0.705009
bird-song,crosel-2024,1,0.817659,0.753000,0.793188,0.718693
bird-song,crosel-2024,2,0.826163,0.779000,0.800021,0.744115
bird-song,crosel-2024,3,0.809452,0.751752,0.781321,0.713513
bird-song,crosel-2024,4,0.820705,0.747748,0.793756,0.709963
