fmnist,crosel-2024,0,0.903029,0.696700,0.881401,0.680147
fmnist,crosel-2024,1,0.898447,0.683900,0.876153,0.668325
fmnist,crosel-2024,2,0.919318,0.698500,0.900518,0.682409
fmnist,crosel-2024,3,0.924154,0.704800,0.906274,0.688391
fmnist,crosel-2024,4,0.885722,0.693500,0.861344,0.674298
